"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"13.12.2012","251,25","251,11","254,54","250,02","2,46M","-0,20%"
"12.12.2012","251,76","251,07","254,36","250,06","2,63M","0,43%"
"11.12.2012","250,69","248,50","253,48","246,65","4,19M","1,18%"
"10.12.2012","247,77","253,10","254,78","247,30","3,51M","-2,17%"
"07.12.2012","253,27","254,14","255,21","252,01","2,17M","-0,04%"
"06.12.2012","253,37","253,00","255,17","251,51","3,56M","-0,23%"
"05.12.2012","253,96","252,44","255,55","250,38","2,85M","0,58%"
"04.12.2012","252,49","249,94","253,00","248,66","3,12M","0,86%"
"03.12.2012","250,33","252,54","254,16","250,00","2,99M","-0,68%"
"30.11.2012","252,05","250,38","252,65","248,27","3,80M","0,31%"
"29.11.2012","251,27","248,05","252,48","247,50","5,31M","1,68%"
"28.11.2012","247,11","242,45","247,23","241,50","2,74M","1,52%"
"27.11.2012","243,40","243,22","245,67","241,54","3,05M","-0,09%"
"26.11.2012","243,62","240,39","244,32","238,00","4,18M","1,56%"
"23.11.2012","239,88","239,89","240,00","236,48","1,78M","0,78%"
"21.11.2012","238,03","233,84","238,67","232,75","2,96M","1,82%"
"20.11.2012","233,78","230,00","233,82","229,50","2,77M","1,77%"
"19.11.2012","229,71","228,32","232,50","227,45","3,59M","1,99%"
"16.11.2012","225,23","221,31","226,25","218,64","4,35M","2,10%"
"15.11.2012","220,60","222,30","225,16","218,18","3,40M","-1,05%"
"14.11.2012","222,95","226,50","227,41","222,51","3,03M","-1,61%"
"13.11.2012","226,60","225,12","227,90","224,71","2,63M","0,06%"
"12.11.2012","226,47","226,59","229,22","225,41","2,13M","0,07%"
"09.11.2012","226,31","226,26","230,97","224,60","3,09M","-0,46%"
"08.11.2012","227,35","232,22","233,45","227,10","2,99M","-2,03%"
"07.11.2012","232,06","235,65","235,66","229,42","3,63M","-2,32%"
"06.11.2012","237,56","235,41","237,75","234,45","2,66M","1,38%"
"05.11.2012","234,33","232,04","234,83","230,11","1,85M","0,82%"
"02.11.2012","232,42","234,01","237,40","232,11","3,37M","0,12%"
"01.11.2012","232,14","234,23","234,55","231,34","3,91M","-0,32%"
"31.10.2012","232,89","236,32","238,70","230,50","4,80M","-2,25%"
"26.10.2012","238,24","228,60","238,71","226,69","11,37M","6,87%"
"25.10.2012","222,92","230,92","230,92","222,92","6,74M","-2,44%"
"24.10.2012","228,49","235,88","235,94","227,95","3,68M","-2,48%"
"23.10.2012","234,31","231,05","236,50","230,01","4,43M","0,23%"
"22.10.2012","233,78","238,81","238,95","232,32","4,50M","-2,59%"
"19.10.2012","240,00","245,16","246,82","238,94","4,40M","-1,98%"
"18.10.2012","244,85","247,77","250,91","242,70","5,31M","-1,07%"
"17.10.2012","247,49","243,37","248,80","243,30","3,30M","1,46%"
"16.10.2012","243,94","244,87","245,77","242,08","2,20M","-0,10%"
"15.10.2012","244,18","242,85","244,78","238,51","2,96M","0,75%"
"12.10.2012","242,36","243,18","245,46","241,91","2,20M","-0,76%"
"11.10.2012","244,22","248,00","249,30","241,89","3,45M","-0,31%"
"10.10.2012","244,99","252,00","252,46","244,01","3,95M","-2,38%"
"09.10.2012","250,96","258,67","259,35","250,73","3,50M","-3,13%"
"08.10.2012","259,06","257,67","259,80","255,56","1,76M","0,21%"
"05.10.2012","258,51","261,20","261,90","257,49","2,81M","-0,75%"
"04.10.2012","260,47","256,01","261,52","255,87","2,71M","1,78%"
"03.10.2012","255,92","251,21","256,10","249,56","2,75M","2,12%"
"02.10.2012","250,60","252,80","253,15","249,03","2,20M","-0,56%"
"01.10.2012","252,01","255,40","256,16","250,49","2,58M","-0,91%"
"28.09.2012","254,32","256,14","257,00","253,20","2,46M","-0,88%"
"27.09.2012","256,59","250,54","257,40","250,52","3,40M","2,77%"
"26.09.2012","249,67","252,40","254,61","248,23","2,92M","-1,11%"
"25.09.2012","252,46","256,33","258,95","251,03","4,41M","-0,92%"
"24.09.2012","254,81","255,22","255,60","253,00","2,71M","-1,03%"
"21.09.2012","257,47","261,74","262,00","256,74","6,06M","-1,28%"
"20.09.2012","260,81","260,03","260,87","258,00","2,91M","-0,33%"
"19.09.2012","261,68","259,45","262,84","258,53","2,64M","1,13%"
"18.09.2012","258,75","258,48","260,50","257,00","2,22M","0,29%"
"17.09.2012","258,00","261,25","261,25","257,00","2,31M","-1,25%"
"14.09.2012","261,27","261,40","264,11","259,77","3,67M","0,40%"
"13.09.2012","260,24","254,94","262,00","253,80","3,53M","1,80%"
"12.09.2012","255,63","256,50","257,78","253,50","2,27M","-0,02%"
"11.09.2012","255,67","257,60","257,60","254,26","2,53M","-0,55%"
"10.09.2012","257,09","259,00","260,00","256,82","2,57M","-0,79%"
"07.09.2012","259,14","253,85","259,42","253,52","5,03M","3,09%"
"06.09.2012","251,38","248,23","252,70","247,20","5,36M","2,10%"
"05.09.2012","246,22","247,61","248,61","245,30","2,65M","-0,67%"
"04.09.2012","247,88","248,27","251,00","244,66","3,95M","-0,16%"
"31.08.2012","248,27","248,07","249,45","245,50","3,35M","0,83%"
"30.08.2012","246,22","246,99","250,00","245,25","3,65M","-0,36%"
"29.08.2012","247,12","246,78","247,61","244,59","1,77M","0,41%"
"28.08.2012","246,11","243,97","246,78","243,00","2,75M","0,90%"
"27.08.2012","243,92","245,79","247,50","243,12","2,93M","-0,74%"
"24.08.2012","245,74","241,68","246,87","241,36","3,70M","1,88%"
"23.08.2012","241,20","242,14","243,48","239,02","2,45M","-0,78%"
"22.08.2012","243,10","239,40","244,90","238,80","2,47M","1,52%"
"21.08.2012","239,45","240,88","243,85","238,55","2,57M","-0,37%"
"20.08.2012","240,35","241,37","241,65","238,20","1,89M","-0,34%"
"17.08.2012","241,17","240,60","243,35","240,47","3,09M","-0,16%"
"16.08.2012","241,55","237,72","242,82","236,20","4,31M","1,74%"
"15.08.2012","237,42","232,26","238,14","232,25","3,27M","1,81%"
"14.08.2012","233,19","234,71","236,72","232,62","2,75M","0,32%"
"13.08.2012","232,44","232,23","234,37","231,00","2,00M","-0,13%"
"10.08.2012","232,75","233,08","234,85","231,43","1,85M","-0,56%"
"09.08.2012","234,06","233,93","235,99","233,50","1,55M","-0,14%"
"08.08.2012","234,38","235,29","236,45","233,59","1,53M","-0,92%"
"07.08.2012","236,56","234,13","238,00","233,25","2,06M","1,10%"
"06.08.2012","233,99","235,56","235,74","233,81","1,84M","-0,42%"
"03.08.2012","234,97","234,03","236,49","233,03","2,83M","1,80%"
"02.08.2012","230,81","230,56","234,34","228,66","3,05M","-0,55%"
"01.08.2012","232,09","234,14","234,38","230,70","2,54M","-0,52%"
"31.07.2012","233,30","235,10","236,30","231,61","3,46M","-1,18%"
"30.07.2012","236,09","237,00","240,74","234,07","3,74M","-0,52%"
"27.07.2012","237,32","225,25","238,34","224,50","11,32M","7,87%"
"26.07.2012","220,01","220,00","221,45","214,95","6,94M","1,36%"
"25.07.2012","217,05","222,00","222,50","215,91","3,65M","-2,69%"
"24.07.2012","223,04","226,27","226,61","221,23","5,02M","-1,31%"
"23.07.2012","226,01","224,72","226,58","221,54","5,52M","-1,00%"
"20.07.2012","228,29","225,36","229,39","225,29","4,17M","0,94%"
"19.07.2012","226,17","220,73","227,50","220,69","5,45M","4,00%"
"18.07.2012","217,47","216,15","218,67","215,71","2,10M","0,25%"
"17.07.2012","216,93","217,45","217,94","213,96","1,99M","0,43%"
"16.07.2012","216,01","216,60","218,31","214,46","2,00M","-1,09%"
"13.07.2012","218,39","215,63","219,31","213,88","2,22M","1,41%"
"12.07.2012","215,36","216,61","217,30","212,61","2,62M","-1,38%"
"11.07.2012","218,37","218,95","221,74","215,34","2,73M","-0,51%"
"10.07.2012","219,50","226,25","227,14","218,28","2,98M","-2,47%"
"09.07.2012","225,05","225,00","226,00","223,45","1,92M","0,00%"
"06.07.2012","225,05","226,35","228,90","224,18","3,20M","-0,89%"
"05.07.2012","227,06","228,62","230,50","226,53","2,68M","-1,08%"
"03.07.2012","229,53","229,14","229,53","227,59","1,34M","0,09%"
"02.07.2012","229,32","229,30","229,34","226,34","2,33M","0,42%"
"29.06.2012","228,35","224,70","228,35","223,71","3,62M","3,18%"
"28.06.2012","221,31","223,92","224,62","218,75","3,00M","-1,91%"
"27.06.2012","225,62","225,01","227,50","223,30","2,80M","0,00%"
"26.06.2012","225,61","221,45","226,39","221,45","3,76M","2,52%"
"25.06.2012","220,07","220,30","221,59","218,00","2,38M","-0,94%"
"22.06.2012","222,16","221,83","222,51","219,35","2,19M","0,72%"
"21.06.2012","220,57","223,84","226,03","220,52","2,84M","-1,10%"
"20.06.2012","223,02","224,51","224,74","220,84","2,45M","-0,45%"
"19.06.2012","224,03","223,26","225,20","221,66","2,72M","0,62%"
"18.06.2012","222,66","217,28","223,76","216,73","3,37M","1,97%"
"15.06.2012","218,35","215,29","219,33","214,46","3,79M","1,82%"
"14.06.2012","214,45","215,26","216,50","212,56","3,06M","-0,13%"
"13.06.2012","214,73","215,52","217,38","213,52","2,33M","-0,78%"
"12.06.2012","216,42","217,65","218,00","214,52","2,83M","-0,04%"
"11.06.2012","216,50","217,49","220,87","215,20","3,75M","-0,91%"
"08.06.2012","218,48","218,61","219,42","216,66","2,88M","-0,15%"
"07.06.2012","218,80","219,65","221,49","218,11","3,51M","0,53%"
"06.06.2012","217,64","214,63","218,40","214,52","2,72M","2,08%"
"05.06.2012","213,21","213,85","216,86","211,16","3,55M","-0,63%"
"04.06.2012","214,57","207,40","215,35","206,37","4,30M","3,05%"
"01.06.2012","208,22","208,44","211,23","207,30","3,95M","-2,20%"
"31.05.2012","212,91","209,48","213,79","207,11","4,94M","1,76%"
"30.05.2012","209,23","212,14","212,98","207,75","4,09M","-2,57%"
"29.05.2012","214,75","214,30","216,55","212,29","2,70M","0,87%"
"25.05.2012","212,89","214,99","215,98","212,22","2,17M","-1,09%"
"24.05.2012","215,24","216,98","217,66","212,70","3,14M","-0,94%"
"23.05.2012","217,28","214,71","217,55","211,18","4,24M","0,91%"
"22.05.2012","215,33","218,31","218,87","213,96","3,73M","-1,27%"
"21.05.2012","218,11","214,03","219,98","212,82","3,58M","1,99%"
"18.05.2012","213,85","219,41","219,63","212,81","5,23M","-2,07%"
"17.05.2012","218,36","225,05","226,00","218,09","4,51M","-2,54%"
"16.05.2012","224,06","225,00","228,00","222,50","5,26M","-0,15%"
"15.05.2012","224,39","226,50","230,61","223,00","5,72M","0,65%"
"14.05.2012","222,93","225,60","227,29","222,51","3,10M","-2,09%"
"11.05.2012","227,68","225,95","230,68","225,73","4,20M","0,44%"
"10.05.2012","226,69","223,91","229,08","221,95","4,65M","1,66%"
"09.05.2012","222,98","220,59","225,78","220,16","3,71M","-0,41%"
"08.05.2012","223,90","223,15","225,39","218,20","4,52M","-0,56%"
"07.05.2012","225,16","222,36","226,87","222,29","3,31M","0,52%"
"04.05.2012","223,99","227,80","229,72","223,74","4,59M","-2,38%"
"03.05.2012","229,45","229,74","232,53","228,03","4,06M","-0,35%"
"02.05.2012","230,25","227,82","231,44","227,40","4,59M","0,09%"
"01.05.2012","230,04","229,40","232,97","228,40","6,76M","-0,80%"
"30.04.2012","231,90","223,95","233,84","223,05","9,77M","2,23%"
"27.04.2012","226,85","224,83","228,69","220,22","22,11M","15,75%"
"26.04.2012","195,99","193,57","196,36","193,02","10,23M","0,81%"
"25.04.2012","194,42","191,67","194,80","191,60","3,96M","2,15%"
"24.04.2012","190,33","188,68","190,70","186,51","3,38M","1,11%"
"23.04.2012","188,24","188,99","188,99","185,51","3,48M","-0,92%"
"20.04.2012","189,98","192,34","193,48","189,80","3,24M","-0,59%"
"19.04.2012","191,10","192,93","194,55","189,75","4,00M","0,02%"
"18.04.2012","191,07","188,82","193,45","188,74","4,00M","1,42%"
"17.04.2012","188,39","187,21","190,04","186,87","2,83M","1,56%"
"16.04.2012","185,50","189,01","189,47","183,65","4,04M","-1,57%"
"13.04.2012","188,46","189,90","189,94","186,26","3,43M","-1,17%"
"12.04.2012","190,69","188,06","192,26","185,61","4,03M","1,45%"
"11.04.2012","187,97","189,63","191,97","186,79","4,34M","0,53%"
"10.04.2012","186,98","192,75","193,52","186,57","4,46M","-2,55%"
"09.04.2012","191,87","192,02","194,20","190,50","3,14M","-1,30%"
"05.04.2012","194,39","193,55","196,03","193,55","3,22M","0,21%"
"04.04.2012","193,99","196,95","197,68","192,36","5,46M","-2,84%"
"03.04.2012","199,66","198,24","202,39","197,50","5,00M","0,81%"
"02.04.2012","198,05","198,02","199,90","197,00","6,43M","-2,20%"
"30.03.2012","202,51","205,02","206,85","201,87","4,44M","-1,03%"
"29.03.2012","204,61","201,28","205,31","200,63","5,71M","1,72%"
"28.03.2012","201,16","206,14","207,00","200,31","6,25M","-2,08%"
"27.03.2012","205,44","203,59","209,85","202,88","9,60M","1,27%"
"26.03.2012","202,87","196,48","202,97","195,50","7,62M","4,01%"
"23.03.2012","195,04","192,01","196,20","191,80","5,98M","1,37%"
"22.03.2012","192,40","190,54","194,06","190,26","3,74M","0,35%"
"21.03.2012","191,73","192,50","194,28","191,26","4,22M","-0,31%"
"20.03.2012","192,33","184,88","194,41","182,88","9,17M","3,67%"
"19.03.2012","185,52","183,45","186,68","183,00","3,90M","0,25%"
"16.03.2012","185,05","183,28","185,68","182,35","4,93M","0,34%"
"15.03.2012","184,43","182,02","184,43","180,30","4,16M","1,19%"
"14.03.2012","182,26","183,65","184,32","181,14","3,70M","-1,26%"
"13.03.2012","184,59","183,92","184,87","180,77","4,40M","0,65%"
"12.03.2012","183,39","184,13","185,40","182,20","2,59M","-0,50%"
"09.03.2012","184,32","186,79","187,20","183,44","4,51M","-1,77%"
"08.03.2012","187,64","184,17","188,38","183,80","4,22M","2,11%"
"07.03.2012","183,77","182,65","185,50","182,40","4,95M","1,48%"
"06.03.2012","181,09","178,68","183,50","178,04","5,61M","0,46%"
"05.03.2012","180,26","179,00","181,82","178,18","4,68M","0,54%"
"02.03.2012","179,30","179,48","181,84","178,92","3,66M","-0,41%"
"01.03.2012","180,04","179,89","180,49","176,58","4,94M","0,19%"
"29.02.2012","179,69","183,89","184,00","179,01","5,30M","-2,24%"
"28.02.2012","183,80","178,90","184,29","177,95","5,76M","2,95%"
"27.02.2012","178,53","177,54","179,19","176,50","3,71M","-0,33%"
"24.02.2012","179,13","179,70","180,74","178,37","3,67M","0,13%"
"23.02.2012","178,89","179,64","180,75","176,96","5,16M","-0,94%"
"22.02.2012","180,58","181,95","182,99","180,29","5,79M","-0,92%"
"21.02.2012","182,26","182,65","184,75","180,58","6,76M","-0,13%"
"17.02.2012","182,50","180,09","183,41","179,36","7,42M","1,43%"
"16.02.2012","179,93","177,79","181,68","175,14","12,57M","-2,46%"
"15.02.2012","184,47","191,29","191,54","183,26","7,80M","-3,57%"
"14.02.2012","191,30","191,08","193,57","186,10","9,53M","-0,15%"
"13.02.2012","191,59","187,17","192,50","185,68","6,07M","3,26%"
"10.02.2012","185,54","183,42","187,63","182,52","5,80M","0,30%"
"09.02.2012","184,98","184,50","185,69","181,76","7,19M","-0,27%"
"08.02.2012","185,48","184,95","186,49","182,91","5,48M","0,70%"
"07.02.2012","184,19","182,65","184,94","182,06","5,10M","0,57%"
"06.02.2012","183,14","186,28","186,56","182,92","5,31M","-2,42%"
"03.02.2012","187,68","182,83","187,90","181,89","8,12M","3,28%"
"02.02.2012","181,72","179,65","181,94","176,80","8,74M","1,26%"
"01.02.2012","179,46","173,81","179,95","172,00","21,34M","-7,70%"
"31.01.2012","194,44","194,00","195,63","189,70","12,77M","1,19%"
"30.01.2012","192,15","193,68","195,00","190,13","5,43M","-1,65%"
"27.01.2012","195,37","193,09","196,50","192,33","4,66M","1,06%"
"26.01.2012","193,32","189,30","194,85","188,73","5,88M","2,94%"
"25.01.2012","187,80","186,99","188,17","184,61","4,31M","0,43%"
"24.01.2012","187,00","185,00","188,41","183,82","4,68M","0,49%"
"23.01.2012","186,09","190,79","191,73","185,23","4,59M","-2,53%"
"20.01.2012","190,93","190,71","192,90","189,04","5,61M","-1,81%"
"19.01.2012","194,45","190,88","195,94","190,36","7,10M","2,64%"
"18.01.2012","189,44","181,94","190,25","181,12","7,48M","4,28%"
"17.01.2012","181,66","180,15","183,30","178,51","5,65M","1,82%"
"13.01.2012","178,42","175,81","178,80","173,50","4,75M","1,42%"
"12.01.2012","175,93","179,42","179,49","175,75","5,39M","-1,66%"
"11.01.2012","178,90","179,64","180,77","178,19","3,10M","-0,25%"
"10.01.2012","179,34","181,10","182,40","177,10","3,99M","0,44%"
"09.01.2012","178,56","182,76","184,37","177,00","5,06M","-2,22%"
"06.01.2012","182,61","178,07","184,65","177,50","7,01M","2,82%"
"05.01.2012","177,61","175,94","178,25","174,05","3,81M","0,06%"
"04.01.2012","177,51","179,21","180,50","176,06","4,21M","-0,85%"
"03.01.2012","179,03","175,89","179,47","175,55","5,11M","3,43%"
"30.12.2011","173,10","173,36","175,17","172,49","4,28M","-0,44%"
"29.12.2011","173,86","169,62","174,55","166,97","8,21M","-0,02%"
"28.12.2011","173,89","176,39","176,65","172,28","3,66M","-1,35%"
"27.12.2011","176,27","177,73","178,59","176,16","2,95M","-0,57%"
"23.12.2011","177,28","179,22","179,68","175,60","3,50M","-0,98%"
"22.12.2011","179,03","175,09","179,67","174,21","4,70M","2,68%"
"21.12.2011","174,35","181,92","183,50","172,49","8,07M","-4,48%"
"20.12.2011","182,52","182,69","183,17","180,54","4,60M","1,78%"
"19.12.2011","179,33","182,00","183,17","179,00","4,54M","-1,06%"
"16.12.2011","181,26","182,42","184,41","180,31","6,67M","0,00%"
"15.12.2011","181,26","182,05","184,80","179,53","7,26M","0,58%"
"14.12.2011","180,21","179,00","180,75","170,25","11,62M","-0,17%"
"13.12.2011","180,51","188,56","189,68","178,50","9,31M","-4,75%"
"12.12.2011","189,52","190,03","191,15","187,63","4,34M","-1,82%"
"09.12.2011","193,03","191,21","193,95","188,40","5,16M","1,34%"
"08.12.2011","190,48","193,57","195,89","190,08","4,36M","-2,48%"
"07.12.2011","195,32","191,03","196,71","189,12","6,43M","1,73%"
"06.12.2011","191,99","195,98","198,32","190,11","5,20M","-2,17%"
"05.12.2011","196,24","198,86","199,00","193,67","5,92M","0,11%"
"02.12.2011","196,03","197,07","199,66","195,18","7,53M","-0,56%"
"01.12.2011","197,13","191,85","198,07","191,59","7,33M","2,52%"
"30.11.2011","192,29","194,76","195,30","188,75","7,72M","2,07%"
"29.11.2011","188,39","194,78","195,50","187,30","6,58M","-2,97%"
"28.11.2011","194,15","191,65","194,62","190,54","7,21M","6,44%"
"25.11.2011","182,40","190,41","190,83","181,51","4,97M","-3,49%"
"23.11.2011","188,99","193,06","194,60","187,89","8,01M","-1,74%"
"22.11.2011","192,34","186,95","194,04","183,58","9,92M","1,63%"
"21.11.2011","189,25","193,29","193,36","185,05","11,32M","-4,00%"
"18.11.2011","197,14","205,33","205,34","197,11","8,44M","-3,61%"
"17.11.2011","204,52","212,51","212,90","202,10","7,99M","-3,52%"
"16.11.2011","211,99","216,27","216,97","211,23","5,51M","-2,68%"
"15.11.2011","217,83","218,00","220,33","214,26","5,74M","-0,50%"
"14.11.2011","218,93","215,65","222,35","214,25","6,52M","0,71%"
"11.11.2011","217,39","212,52","217,88","210,31","5,17M","3,13%"
"10.11.2011","210,79","213,50","214,06","208,10","5,04M","-0,20%"
"09.11.2011","211,22","214,95","215,70","210,60","4,69M","-3,11%"
"08.11.2011","217,99","219,20","219,35","215,21","3,92M","0,46%"
"07.11.2011","217,00","216,84","220,20","214,00","3,86M","0,24%"
"04.11.2011","216,48","217,65","218,23","214,33","4,07M","-0,83%"
"03.11.2011","218,29","216,31","218,50","213,02","5,32M","1,24%"
"02.11.2011","215,62","215,55","216,79","212,72","6,13M","1,66%"
"01.11.2011","212,10","208,11","216,21","207,43","8,52M","-0,66%"
"31.10.2011","213,51","215,79","218,89","213,04","7,35M","-1,75%"
"28.10.2011","217,32","206,53","218,40","205,75","9,89M","5,10%"
"27.10.2011","206,78","204,26","208,60","201,10","10,78M","4,22%"
